element_id,grouped_element_key,task,level,takt_zone_id,allocation_room,source_category,source_original_category,quantity,quantity_unit,allocation_method,split_from_element_id,split_share
2628574,ceiling-footprint:1440372:3.783:156.177:-0.775:8.34:150.333:162.021,Ceiling,L 1,L 1 Takt Zone 9,L 1 Room 146,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628575,ceiling-footprint:1773270:129.376:135.848:124.882:133.871:131.364:140.333,Ceiling,L 1,L 1 Takt Zone 7,L 1 Room 202,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628576,ceiling-footprint:1440406:109.715:135.843:105.215:114.215:131.364:140.322,Ceiling,L 1,L 1 Takt Zone 6,L 1 Room 180,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628577,ceiling-footprint:1440404:100.048:135.848:95.548:104.548:131.364:140.333,Ceiling,L 1,L 1 Takt Zone 6,L 1 Room 178,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628578,ceiling-footprint:1440403:90.382:135.843:85.882:94.882:131.364:140.322,Ceiling,L 1,L 1 Takt Zone 5,L 1 Room 177,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628579,ceiling-footprint:1440402:80.715:135.843:76.215:85.215:131.364:140.322,Ceiling,L 1,L 1 Takt Zone 5,L 1 Room 176,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628580,ceiling-footprint:1440401:71.048:135.843:66.548:75.548:131.364:140.322,Ceiling,L 1,L 1 Takt Zone 4,L 1 Room 175,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628581,ceiling-footprint:1440400:61.382:135.843:56.882:65.882:131.364:140.322,Ceiling,L 1,L 1 Takt Zone 4,L 1 Room 174,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628582,ceiling-footprint:1440399:51.715:135.843:47.215:56.215:131.364:140.322,Ceiling,L 1,L 1 Takt Zone 3,L 1 Room 173,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628583,ceiling-footprint:1440398:42.048:135.848:37.548:46.548:131.364:140.333,Ceiling,L 1,L 1 Takt Zone 3,L 1 Room 172,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628584,ceiling-footprint:1440397:32.382:135.848:27.882:36.882:131.364:140.333,Ceiling,L 1,L 1 Takt Zone 2,L 1 Room 171,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628585,ceiling-footprint:1440396:22.715:135.848:18.215:27.215:131.364:140.333,Ceiling,L 1,L 1 Takt Zone 2,L 1 Room 170,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628586,ceiling-footprint:1440395:13.048:135.848:8.548:17.548:131.364:140.333,Ceiling,L 1,L 1 Takt Zone 1,L 1 Room 169,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628587,ceiling-footprint:1440394:3.553:135.848:-0.775:7.882:131.364:140.333,Ceiling,L 1,L 1 Takt Zone 1,L 1 Room 168,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628588,ceiling-footprint:1773278:117.34:164.687:110.382:124.298:160.041:169.333,Ceiling,L 1,L 1 Takt Zone 11,L 1 Room 210,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628589,ceiling-footprint:1440371:102.798:164.687:95.882:109.715:160.041:169.333,Ceiling,L 1,L 1 Takt Zone 11,L 1 Room 145,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628590,ceiling-footprint:1440369:88.298:164.687:81.382:95.215:160.041:169.333,Ceiling,L 1,L 1 Takt Zone 10,L 1 Room 143,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628591,ceiling-footprint:1440368:73.798:164.687:66.882:80.715:160.041:169.333,Ceiling,L 1,L 1 Takt Zone 10,L 1 Room 142,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628592,ceiling-footprint:1440376:59.298:164.687:52.382:66.215:160.041:169.333,Ceiling,L 1,L 1 Takt Zone 8,L 1 Room 150,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628593,ceiling-footprint:1440405:119.548:135.843:114.882:124.215:131.364:140.322,Ceiling,L 1,L 1 Takt Zone 7,L 1 Room 179,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628594,ceiling-footprint:1773274:129.273:191.479:124.867:133.68:184.499:198.458,Ceiling,L 1,L 1 Takt Zone 14,L 1 Room 206,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628595,ceiling-footprint:1440380:61.715:203.76:57.215:66.215:198.999:208.52,Ceiling,L 1,L 1 Takt Zone 13,L 1 Room 154,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628596,ceiling-footprint:1440381:52.059:203.76:47.569:56.548:198.999:208.52,Ceiling,L 1,L 1 Takt Zone 14,L 1 Room 155,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628597,ceiling-footprint:1440382:42.382:203.76:37.882:46.882:198.999:208.52,Ceiling,L 1,L 1 Takt Zone 16,L 1 Room 156,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628598,ceiling-footprint:1440383:32.715:203.76:28.215:37.215:198.999:208.52,Ceiling,L 1,L 1 Takt Zone 16,L 1 Room 157,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628599,ceiling-footprint:1440384:23.048:203.76:18.548:27.548:198.999:208.52,Ceiling,L 1,L 1 Takt Zone 15,L 1 Room 158,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628600,ceiling-footprint:1440385:13.382:203.76:8.882:17.882:198.999:208.52,Ceiling,L 1,L 1 Takt Zone 15,L 1 Room 159,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628601,ceiling-footprint:1440388:3.72:203.76:-0.775:8.215:198.999:208.52,Ceiling,L 1,L 1 Takt Zone 9,L 1 Room 162,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628602,ceiling-footprint:1440376:15.736:162.218:8.757:22.715:150.333:174.104,Ceiling,L 1,L 1 Takt Zone 8,L 1 Room 150,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628603,ceiling-footprint:1440376:30.236:156.927:23.257:37.215:150.208:163.645,Ceiling,L 1,L 1 Takt Zone 8,L 1 Room 150,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628604,ceiling-footprint:1440376:7.857:182.213:-0.775:16.488:174.76:189.666,Ceiling,L 1,L 1 Takt Zone 8,L 1 Room 150,Parts,Ceilings,1.0,EA,nearest centroid fallback,,1.0
2628605,ceiling-footprint:1440376:3.783:168.229:-0.775:8.34:162.354:174.104,Ceiling,L 1,L 1 Takt Zone 8,L 1 Room 150,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628606,ceiling-footprint:1440372:3.783:156.177:-0.775:8.34:150.333:162.021,Ceiling,L 1,L 1 Takt Zone 9,L 1 Room 146,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628607,ceiling-footprint:1773270:129.376:135.848:124.882:133.871:131.364:140.333,Ceiling,L 1,L 1 Takt Zone 7,L 1 Room 202,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628608,ceiling-footprint:1440405:119.548:135.843:114.882:124.215:131.364:140.322,Ceiling,L 1,L 1 Takt Zone 7,L 1 Room 179,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628609,ceiling-footprint:1440406:109.715:135.843:105.215:114.215:131.364:140.322,Ceiling,L 1,L 1 Takt Zone 6,L 1 Room 180,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628610,ceiling-footprint:1440404:100.048:135.848:95.548:104.548:131.364:140.333,Ceiling,L 1,L 1 Takt Zone 6,L 1 Room 178,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628611,ceiling-footprint:1440403:90.382:135.843:85.882:94.882:131.364:140.322,Ceiling,L 1,L 1 Takt Zone 5,L 1 Room 177,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628612,ceiling-footprint:1440402:80.715:135.843:76.215:85.215:131.364:140.322,Ceiling,L 1,L 1 Takt Zone 5,L 1 Room 176,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628613,ceiling-footprint:1440401:71.048:135.843:66.548:75.548:131.364:140.322,Ceiling,L 1,L 1 Takt Zone 4,L 1 Room 175,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628614,ceiling-footprint:1440400:61.382:135.843:56.882:65.882:131.364:140.322,Ceiling,L 1,L 1 Takt Zone 4,L 1 Room 174,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628615,ceiling-footprint:1440399:51.715:135.843:47.215:56.215:131.364:140.322,Ceiling,L 1,L 1 Takt Zone 3,L 1 Room 173,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628616,ceiling-footprint:1440398:42.048:135.848:37.548:46.548:131.364:140.333,Ceiling,L 1,L 1 Takt Zone 3,L 1 Room 172,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628617,ceiling-footprint:1440397:32.382:135.848:27.882:36.882:131.364:140.333,Ceiling,L 1,L 1 Takt Zone 2,L 1 Room 171,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628618,ceiling-footprint:1440396:22.715:135.848:18.215:27.215:131.364:140.333,Ceiling,L 1,L 1 Takt Zone 2,L 1 Room 170,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628619,ceiling-footprint:1440395:13.048:135.848:8.548:17.548:131.364:140.333,Ceiling,L 1,L 1 Takt Zone 1,L 1 Room 169,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628620,ceiling-footprint:1440394:3.553:135.848:-0.775:7.882:131.364:140.333,Ceiling,L 1,L 1 Takt Zone 1,L 1 Room 168,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628621,ceiling-footprint:1773278:117.34:164.687:110.382:124.298:160.041:169.333,Ceiling,L 1,L 1 Takt Zone 11,L 1 Room 210,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628622,ceiling-footprint:1440371:102.798:164.687:95.882:109.715:160.041:169.333,Ceiling,L 1,L 1 Takt Zone 11,L 1 Room 145,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628623,ceiling-footprint:1440369:88.298:164.687:81.382:95.215:160.041:169.333,Ceiling,L 1,L 1 Takt Zone 10,L 1 Room 143,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628624,ceiling-footprint:1440368:73.798:164.687:66.882:80.715:160.041:169.333,Ceiling,L 1,L 1 Takt Zone 10,L 1 Room 142,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628625,ceiling-footprint:1440376:59.298:164.687:52.382:66.215:160.041:169.333,Ceiling,L 1,L 1 Takt Zone 8,L 1 Room 150,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
