ElementId,Category,Family,Type,Level,Mark,Assembly Code,Assembly Description,Length,Width,Depth,Height,Area,Volume,Weight,Unit Weight,Material,Type Comments,Base Level,Top Level,Base Offset,Top Offset,Location Type,Position X (ft),Position Y (ft),Position Z (ft),Start X (ft),Start Y (ft),Start Z (ft),End X (ft),End Y (ft),End Z (ft),Rotation (deg),Bounding Box Min X (ft),Bounding Box Min Y (ft),Bounding Box Min Z (ft),Bounding Box Max X (ft),Bounding Box Max Y (ft),Bounding Box Max Z (ft),Bounding Box Center X (ft),Bounding Box Center Y (ft),Bounding Box Center Z (ft),Comments,Parameter Snapshot,source_schedule,System Name,System Type,Service Type,Classification,Size,Diameter,Insulation Thickness,Lining Thickness,Airflow,Flow,Pressure Drop,Cooling Capacity,Heating Capacity,Power,Voltage,Current,Apparent Load,Connected Load,Connector Count,Connector Flow,Connector Demand,Connector Max Diameter (in),Connector Max Width (in),Connector Max Height (in)
1024880,Electrical Fixtures,34274,34274 MARINE M White ceiling fan IP44,L -1,,,,,,,,3 SF,0.04 CF,,,FARO_White Matt,,,,,,Point,29.329,150.166,-15,,,,,,,0,26.498,147.395,-15,32.16,152.937,-14.16,29.329,150.166,-14.58,,Area=3 SF | FARO_Material_01=FARO_White Matt | FARO_Material_02=FARO_White Matt | FARO_Material_04=FARO_Cromo C | Voltage=220-240 V | Volume=0.04 CF,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Feb\01_Island_MEP_Concept2_V3_2026-02-26_12-47-48pm_detached_MEP_TakeOff.csv,,,,,,,,,,,,,,,220-240 V,,,,1,,,,,
1024899,Electrical Fixtures,34274,34274 MARINE M White ceiling fan IP44,L -1,,,,,,,,3 SF,0.04 CF,,,FARO_White Matt,,,,,,Point,63.448,185.085,-15,,,,,,,0,60.617,182.314,-15,66.279,187.856,-14.16,63.448,185.085,-14.58,,Area=3 SF | FARO_Material_01=FARO_White Matt | FARO_Material_02=FARO_White Matt | FARO_Material_04=FARO_Cromo C | Voltage=220-240 V | Volume=0.04 CF,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Feb\01_Island_MEP_Concept2_V3_2026-02-26_12-47-48pm_detached_MEP_TakeOff.csv,,,,,,,,,,,,,,,220-240 V,,,,1,,,,,
1024931,Electrical Fixtures,34274,34274 MARINE M White ceiling fan IP44,,,,,,,,,3 SF,0.04 CF,,,FARO_White Matt,,,,,,Point,106.906,178.202,-15,,,,,,,0,104.075,175.431,-15,109.738,180.973,-14.16,106.906,178.202,-14.58,,Area=3 SF | FARO_Material_01=FARO_White Matt | FARO_Material_02=FARO_White Matt | FARO_Material_04=FARO_Cromo C | Voltage=220-240 V | Volume=0.04 CF,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Feb\01_Island_MEP_Concept2_V3_2026-02-26_12-47-48pm_detached_MEP_TakeOff.csv,,,,,,,,,,,,,,,220-240 V,,,,1,,,,,
1024964,Electrical Fixtures,34274,34274 MARINE M White ceiling fan IP44,L 0,,,,,,,,3 SF,0.04 CF,,,FARO_White Matt,,,,,,Point,17.697,190.349,0,,,,,,,0,14.867,187.578,0,20.529,193.12,0.84,17.698,190.349,0.42,,Area=3 SF | FARO_Material_01=FARO_White Matt | FARO_Material_02=FARO_White Matt | FARO_Material_04=FARO_Cromo C | Voltage=220-240 V | Volume=0.04 CF,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Feb\01_Island_MEP_Concept2_V3_2026-02-26_12-47-48pm_detached_MEP_TakeOff.csv,,,,,,,,,,,,,,,220-240 V,,,,1,,,,,
1024975,Electrical Fixtures,34274,34274 MARINE M White ceiling fan IP44,L 0,,,,,,,,3 SF,0.04 CF,,,FARO_White Matt,,,,,,Point,53.103,190.349,0,,,,,,,0,50.273,187.578,0,55.935,193.12,0.84,53.104,190.349,0.42,,Area=3 SF | FARO_Material_01=FARO_White Matt | FARO_Material_02=FARO_White Matt | FARO_Material_04=FARO_Cromo C | Voltage=220-240 V | Volume=0.04 CF,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Feb\01_Island_MEP_Concept2_V3_2026-02-26_12-47-48pm_detached_MEP_TakeOff.csv,,,,,,,,,,,,,,,220-240 V,,,,1,,,,,
1025002,Electrical Fixtures,34274,34274 MARINE M White ceiling fan IP44,L 0,,,,,,,,3 SF,0.04 CF,,,FARO_White Matt,,,,,,Point,17.697,152.931,0,,,,,,,0,14.867,150.16,0,20.529,155.702,0.84,17.698,152.931,0.42,,Area=3 SF | FARO_Material_01=FARO_White Matt | FARO_Material_02=FARO_White Matt | FARO_Material_04=FARO_Cromo C | Voltage=220-240 V | Volume=0.04 CF,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Feb\01_Island_MEP_Concept2_V3_2026-02-26_12-47-48pm_detached_MEP_TakeOff.csv,,,,,,,,,,,,,,,220-240 V,,,,1,,,,,
1025012,Electrical Fixtures,34274,34274 MARINE M White ceiling fan IP44,L 0,,,,,,,,3 SF,0.04 CF,,,FARO_White Matt,,,,,,Point,45.539,152.931,0,,,,,,,0,42.709,150.16,0,48.371,155.702,0.84,45.54,152.931,0.42,,Area=3 SF | FARO_Material_01=FARO_White Matt | FARO_Material_02=FARO_White Matt | FARO_Material_04=FARO_Cromo C | Voltage=220-240 V | Volume=0.04 CF,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Feb\01_Island_MEP_Concept2_V3_2026-02-26_12-47-48pm_detached_MEP_TakeOff.csv,,,,,,,,,,,,,,,220-240 V,,,,1,,,,,
1025024,Electrical Fixtures,34274,34274 MARINE M White ceiling fan IP44,L 0,,,,,,,,3 SF,0.04 CF,,,FARO_White Matt,,,,,,Point,109.512,176.83,0,,,,,,,0,106.682,174.059,0,112.344,179.601,0.84,109.513,176.83,0.42,,Area=3 SF | FARO_Material_01=FARO_White Matt | FARO_Material_02=FARO_White Matt | FARO_Material_04=FARO_Cromo C | Voltage=220-240 V | Volume=0.04 CF,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Feb\01_Island_MEP_Concept2_V3_2026-02-26_12-47-48pm_detached_MEP_TakeOff.csv,,,,,,,,,,,,,,,220-240 V,,,,1,,,,,
1025035,Electrical Fixtures,34274,34274 MARINE M White ceiling fan IP44,L 0,,,,,,,,3 SF,0.04 CF,,,FARO_White Matt,,,,,,Point,70.66,176.83,0,,,,,,,0,67.83,174.059,0,73.492,179.601,0.84,70.661,176.83,0.42,,Area=3 SF | FARO_Material_01=FARO_White Matt | FARO_Material_02=FARO_White Matt | FARO_Material_04=FARO_Cromo C | Voltage=220-240 V | Volume=0.04 CF,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Feb\01_Island_MEP_Concept2_V3_2026-02-26_12-47-48pm_detached_MEP_TakeOff.csv,,,,,,,,,,,,,,,220-240 V,,,,1,,,,,
1025065,Electrical Fixtures,34274,34274 MARINE M White ceiling fan IP44,L 1,,,,,,,,3 SF,0.04 CF,,,FARO_White Matt,,,,,,Point,2.225,134.637,15,,,,,,,0,-0.606,131.866,15,5.057,137.408,15.84,2.226,134.637,15.42,,Area=3 SF | FARO_Material_01=FARO_White Matt | FARO_Material_02=FARO_White Matt | FARO_Material_04=FARO_Cromo C | Voltage=220-240 V | Volume=0.04 CF,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Feb\01_Island_MEP_Concept2_V3_2026-02-26_12-47-48pm_detached_MEP_TakeOff.csv,,,,,,,,,,,,,,,220-240 V,,,,1,,,,,
1025117,Electrical Fixtures,34274,34274 MARINE M White ceiling fan IP44,L 1,,,,,,,,3 SF,0.04 CF,,,FARO_White Matt,,,,,,Point,1.996,204.001,15,,,,,,,0,-0.835,201.229,15,4.828,206.771,15.84,1.996,204,15.42,,Area=3 SF | FARO_Material_01=FARO_White Matt | FARO_Material_02=FARO_White Matt | FARO_Material_04=FARO_Cromo C | Voltage=220-240 V | Volume=0.04 CF,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Feb\01_Island_MEP_Concept2_V3_2026-02-26_12-47-48pm_detached_MEP_TakeOff.csv,,,,,,,,,,,,,,,220-240 V,,,,1,,,,,
1025133,Electrical Fixtures,34274,34274 MARINE M White ceiling fan IP44,L 1,,,,,,,,3 SF,0.04 CF,,,FARO_White Matt,,,,,,Point,38.678,190.903,15,,,,,,,0,35.847,188.131,15,41.51,193.673,15.84,38.679,190.902,15.42,,Area=3 SF | FARO_Material_01=FARO_White Matt | FARO_Material_02=FARO_White Matt | FARO_Material_04=FARO_Cromo C | Voltage=220-240 V | Volume=0.04 CF,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Feb\01_Island_MEP_Concept2_V3_2026-02-26_12-47-48pm_detached_MEP_TakeOff.csv,,,,,,,,,,,,,,,220-240 V,,,,1,,,,,
1025146,Electrical Fixtures,34274,34274 MARINE M White ceiling fan IP44,L 1,,,,,,,,3 SF,0.04 CF,,,FARO_White Matt,,,,,,Point,56.983,183.79,15,,,,,,,0,54.153,181.019,15,59.815,186.561,15.84,56.984,183.79,15.42,,Area=3 SF | FARO_Material_01=FARO_White Matt | FARO_Material_02=FARO_White Matt | FARO_Material_04=FARO_Cromo C | Voltage=220-240 V | Volume=0.04 CF,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Feb\01_Island_MEP_Concept2_V3_2026-02-26_12-47-48pm_detached_MEP_TakeOff.csv,,,,,,,,,,,,,,,220-240 V,,,,1,,,,,
1025159,Electrical Fixtures,34274,34274 MARINE M White ceiling fan IP44,L 1,,,,,,,,3 SF,0.04 CF,,,FARO_White Matt,,,,,,Point,114.228,148.999,15,,,,,,,0,111.397,146.228,15,117.059,151.77,15.84,114.228,148.999,15.42,,Area=3 SF | FARO_Material_01=FARO_White Matt | FARO_Material_02=FARO_White Matt | FARO_Material_04=FARO_Cromo C | Voltage=220-240 V | Volume=0.04 CF,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Feb\01_Island_MEP_Concept2_V3_2026-02-26_12-47-48pm_detached_MEP_TakeOff.csv,,,,,,,,,,,,,,,220-240 V,,,,1,,,,,
1025169,Electrical Fixtures,34274,34274 MARINE M White ceiling fan IP44,L 1,,,,,,,,3 SF,0.04 CF,,,FARO_White Matt,,,,,,Point,68.692,148.999,15,,,,,,,0,65.862,146.228,15,71.524,151.77,15.84,68.693,148.999,15.42,,Area=3 SF | FARO_Material_01=FARO_White Matt | FARO_Material_02=FARO_White Matt | FARO_Material_04=FARO_Cromo C | Voltage=220-240 V | Volume=0.04 CF,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Feb\01_Island_MEP_Concept2_V3_2026-02-26_12-47-48pm_detached_MEP_TakeOff.csv,,,,,,,,,,,,,,,220-240 V,,,,1,,,,,
1025189,Electrical Fixtures,34274,34274 MARINE M White ceiling fan IP44,L 1,,,,,,,,3 SF,0.04 CF,,,FARO_White Matt,,,,,,Point,35.475,148.999,15,,,,,,,0,32.644,146.228,15,38.306,151.77,15.84,35.475,148.999,15.42,,Area=3 SF | FARO_Material_01=FARO_White Matt | FARO_Material_02=FARO_White Matt | FARO_Material_04=FARO_Cromo C | Voltage=220-240 V | Volume=0.04 CF,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Feb\01_Island_MEP_Concept2_V3_2026-02-26_12-47-48pm_detached_MEP_TakeOff.csv,,,,,,,,,,,,,,,220-240 V,,,,1,,,,,
1025212,Electrical Fixtures,34274,34274 MARINE M White ceiling fan IP44,L 1,,,,,,,,3 SF,0.04 CF,,,FARO_White Matt,,,,,,Point,109.985,176.326,15,,,,,,,0,107.154,173.555,15,112.816,179.097,15.84,109.985,176.326,15.42,,Area=3 SF | FARO_Material_01=FARO_White Matt | FARO_Material_02=FARO_White Matt | FARO_Material_04=FARO_Cromo C | Voltage=220-240 V | Volume=0.04 CF,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Feb\01_Island_MEP_Concept2_V3_2026-02-26_12-47-48pm_detached_MEP_TakeOff.csv,,,,,,,,,,,,,,,220-240 V,,,,1,,,,,
1025287,Electrical Fixtures,34274,34274 MARINE M White ceiling fan IP44,,,,,,,,,3 SF,0.04 CF,,,FARO_White Matt,,,,,,Point,11.892,134.637,15,,,,,,,0,9.061,131.866,15,14.723,137.408,15.84,11.892,134.637,15.42,,Area=3 SF | FARO_Material_01=FARO_White Matt | FARO_Material_02=FARO_White Matt | FARO_Material_04=FARO_Cromo C | Voltage=220-240 V | Volume=0.04 CF,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Feb\01_Island_MEP_Concept2_V3_2026-02-26_12-47-48pm_detached_MEP_TakeOff.csv,,,,,,,,,,,,,,,220-240 V,,,,1,,,,,
1025297,Electrical Fixtures,34274,34274 MARINE M White ceiling fan IP44,,,,,,,,,3 SF,0.04 CF,,,FARO_White Matt,,,,,,Point,21.558,134.637,15,,,,,,,0,18.728,131.866,15,24.39,137.408,15.84,21.559,134.637,15.42,,Area=3 SF | FARO_Material_01=FARO_White Matt | FARO_Material_02=FARO_White Matt | FARO_Material_04=FARO_Cromo C | Voltage=220-240 V | Volume=0.04 CF,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Feb\01_Island_MEP_Concept2_V3_2026-02-26_12-47-48pm_detached_MEP_TakeOff.csv,,,,,,,,,,,,,,,220-240 V,,,,1,,,,,
1025305,Electrical Fixtures,34274,34274 MARINE M White ceiling fan IP44,,,,,,,,,3 SF,0.04 CF,,,FARO_White Matt,,,,,,Point,31.225,134.637,15,,,,,,,0,28.394,131.866,15,34.057,137.408,15.84,31.226,134.637,15.42,,Area=3 SF | FARO_Material_01=FARO_White Matt | FARO_Material_02=FARO_White Matt | FARO_Material_04=FARO_Cromo C | Voltage=220-240 V | Volume=0.04 CF,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Feb\01_Island_MEP_Concept2_V3_2026-02-26_12-47-48pm_detached_MEP_TakeOff.csv,,,,,,,,,,,,,,,220-240 V,,,,1,,,,,
1025313,Electrical Fixtures,34274,34274 MARINE M White ceiling fan IP44,L 1,,,,,,,,3 SF,0.04 CF,,,FARO_White Matt,,,,,,Point,40.892,134.637,28,,,,,,,0,38.061,131.866,28,43.723,137.408,28.84,40.892,134.637,28.42,,Area=3 SF | FARO_Material_01=FARO_White Matt | FARO_Material_02=FARO_White Matt | FARO_Material_04=FARO_Cromo C | Voltage=220-240 V | Volume=0.04 CF,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Feb\01_Island_MEP_Concept2_V3_2026-02-26_12-47-48pm_detached_MEP_TakeOff.csv,,,,,,,,,,,,,,,220-240 V,,,,1,,,,,
1025321,Electrical Fixtures,34274,34274 MARINE M White ceiling fan IP44,L 1,,,,,,,,3 SF,0.04 CF,,,FARO_White Matt,,,,,,Point,50.558,134.637,28,,,,,,,0,47.728,131.866,28,53.39,137.408,28.84,50.559,134.637,28.42,,Area=3 SF | FARO_Material_01=FARO_White Matt | FARO_Material_02=FARO_White Matt | FARO_Material_04=FARO_Cromo C | Voltage=220-240 V | Volume=0.04 CF,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Feb\01_Island_MEP_Concept2_V3_2026-02-26_12-47-48pm_detached_MEP_TakeOff.csv,,,,,,,,,,,,,,,220-240 V,,,,1,,,,,
1025329,Electrical Fixtures,34274,34274 MARINE M White ceiling fan IP44,L 1,,,,,,,,3 SF,0.04 CF,,,FARO_White Matt,,,,,,Point,60.162,134.637,28,,,,,,,0,57.332,131.866,28,62.994,137.408,28.84,60.163,134.637,28.42,,Area=3 SF | FARO_Material_01=FARO_White Matt | FARO_Material_02=FARO_White Matt | FARO_Material_04=FARO_Cromo C | Voltage=220-240 V | Volume=0.04 CF,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Feb\01_Island_MEP_Concept2_V3_2026-02-26_12-47-48pm_detached_MEP_TakeOff.csv,,,,,,,,,,,,,,,220-240 V,,,,1,,,,,
1025339,Electrical Fixtures,34274,34274 MARINE M White ceiling fan IP44,L 1,,,,,,,,3 SF,0.04 CF,,,FARO_White Matt,,,,,,Point,69.892,134.637,28,,,,,,,0,67.061,131.866,28,72.723,137.408,28.84,69.892,134.637,28.42,,Area=3 SF | FARO_Material_01=FARO_White Matt | FARO_Material_02=FARO_White Matt | FARO_Material_04=FARO_Cromo C | Voltage=220-240 V | Volume=0.04 CF,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Feb\01_Island_MEP_Concept2_V3_2026-02-26_12-47-48pm_detached_MEP_TakeOff.csv,,,,,,,,,,,,,,,220-240 V,,,,1,,,,,
1025349,Electrical Fixtures,34274,34274 MARINE M White ceiling fan IP44,L 1,,,,,,,,3 SF,0.04 CF,,,FARO_White Matt,,,,,,Point,79.558,134.637,28,,,,,,,0,76.728,131.866,28,82.39,137.408,28.84,79.559,134.637,28.42,,Area=3 SF | FARO_Material_01=FARO_White Matt | FARO_Material_02=FARO_White Matt | FARO_Material_04=FARO_Cromo C | Voltage=220-240 V | Volume=0.04 CF,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Feb\01_Island_MEP_Concept2_V3_2026-02-26_12-47-48pm_detached_MEP_TakeOff.csv,,,,,,,,,,,,,,,220-240 V,,,,1,,,,,
1025359,Electrical Fixtures,34274,34274 MARINE M White ceiling fan IP44,,,,,,,,,3 SF,0.04 CF,,,FARO_White Matt,,,,,,Point,89.225,134.637,15,,,,,,,0,86.394,131.866,15,92.057,137.408,15.84,89.226,134.637,15.42,,Area=3 SF | FARO_Material_01=FARO_White Matt | FARO_Material_02=FARO_White Matt | FARO_Material_04=FARO_Cromo C | Voltage=220-240 V | Volume=0.04 CF,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Feb\01_Island_MEP_Concept2_V3_2026-02-26_12-47-48pm_detached_MEP_TakeOff.csv,,,,,,,,,,,,,,,220-240 V,,,,1,,,,,
1025369,Electrical Fixtures,34274,34274 MARINE M White ceiling fan IP44,,,,,,,,,3 SF,0.04 CF,,,FARO_White Matt,,,,,,Point,98.892,134.637,15,,,,,,,0,96.061,131.866,15,101.723,137.408,15.84,98.892,134.637,15.42,,Area=3 SF | FARO_Material_01=FARO_White Matt | FARO_Material_02=FARO_White Matt | FARO_Material_04=FARO_Cromo C | Voltage=220-240 V | Volume=0.04 CF,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Feb\01_Island_MEP_Concept2_V3_2026-02-26_12-47-48pm_detached_MEP_TakeOff.csv,,,,,,,,,,,,,,,220-240 V,,,,1,,,,,
1025379,Electrical Fixtures,34274,34274 MARINE M White ceiling fan IP44,,,,,,,,,3 SF,0.04 CF,,,FARO_White Matt,,,,,,Point,108.558,134.637,15,,,,,,,0,105.728,131.866,15,111.39,137.408,15.84,108.559,134.637,15.42,,Area=3 SF | FARO_Material_01=FARO_White Matt | FARO_Material_02=FARO_White Matt | FARO_Material_04=FARO_Cromo C | Voltage=220-240 V | Volume=0.04 CF,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Feb\01_Island_MEP_Concept2_V3_2026-02-26_12-47-48pm_detached_MEP_TakeOff.csv,,,,,,,,,,,,,,,220-240 V,,,,1,,,,,
1025387,Electrical Fixtures,34274,34274 MARINE M White ceiling fan IP44,,,,,,,,,3 SF,0.04 CF,,,FARO_White Matt,,,,,,Point,118.162,134.637,15,,,,,,,0,115.332,131.866,15,120.994,137.408,15.84,118.163,134.637,15.42,,Area=3 SF | FARO_Material_01=FARO_White Matt | FARO_Material_02=FARO_White Matt | FARO_Material_04=FARO_Cromo C | Voltage=220-240 V | Volume=0.04 CF,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Feb\01_Island_MEP_Concept2_V3_2026-02-26_12-47-48pm_detached_MEP_TakeOff.csv,,,,,,,,,,,,,,,220-240 V,,,,1,,,,,
1025412,Electrical Fixtures,34274,34274 MARINE M White ceiling fan IP44,,,,,,,,,3 SF,0.04 CF,,,FARO_White Matt,,,,,,Point,11.996,204.001,15,,,,,,,0,9.165,201.229,15,14.828,206.771,15.84,11.996,204,15.42,,Area=3 SF | FARO_Material_01=FARO_White Matt | FARO_Material_02=FARO_White Matt | FARO_Material_04=FARO_Cromo C | Voltage=220-240 V | Volume=0.04 CF,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Feb\01_Island_MEP_Concept2_V3_2026-02-26_12-47-48pm_detached_MEP_TakeOff.csv,,,,,,,,,,,,,,,220-240 V,,,,1,,,,,
1025420,Electrical Fixtures,34274,34274 MARINE M White ceiling fan IP44,,,,,,,,,3 SF,0.04 CF,,,FARO_White Matt,,,,,,Point,21.496,204.001,15,,,,,,,0,18.665,201.229,15,24.328,206.771,15.84,21.496,204,15.42,,Area=3 SF | FARO_Material_01=FARO_White Matt | FARO_Material_02=FARO_White Matt | FARO_Material_04=FARO_Cromo C | Voltage=220-240 V | Volume=0.04 CF,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Feb\01_Island_MEP_Concept2_V3_2026-02-26_12-47-48pm_detached_MEP_TakeOff.csv,,,,,,,,,,,,,,,220-240 V,,,,1,,,,,
1025428,Electrical Fixtures,34274,34274 MARINE M White ceiling fan IP44,,,,,,,,,3 SF,0.04 CF,,,FARO_White Matt,,,,,,Point,31.496,204.001,15,,,,,,,0,28.665,201.229,15,34.328,206.771,15.84,31.496,204,15.42,,Area=3 SF | FARO_Material_01=FARO_White Matt | FARO_Material_02=FARO_White Matt | FARO_Material_04=FARO_Cromo C | Voltage=220-240 V | Volume=0.04 CF,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Feb\01_Island_MEP_Concept2_V3_2026-02-26_12-47-48pm_detached_MEP_TakeOff.csv,,,,,,,,,,,,,,,220-240 V,,,,1,,,,,
1025436,Electrical Fixtures,34274,34274 MARINE M White ceiling fan IP44,,,,,,,,,3 SF,0.04 CF,,,FARO_White Matt,,,,,,Point,40.996,204.001,15,,,,,,,0,38.165,201.229,15,43.828,206.771,15.84,40.996,204,15.42,,Area=3 SF | FARO_Material_01=FARO_White Matt | FARO_Material_02=FARO_White Matt | FARO_Material_04=FARO_Cromo C | Voltage=220-240 V | Volume=0.04 CF,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Feb\01_Island_MEP_Concept2_V3_2026-02-26_12-47-48pm_detached_MEP_TakeOff.csv,,,,,,,,,,,,,,,220-240 V,,,,1,,,,,
1025444,Electrical Fixtures,34274,34274 MARINE M White ceiling fan IP44,,,,,,,,,3 SF,0.04 CF,,,FARO_White Matt,,,,,,Point,50.496,204.001,15,,,,,,,0,47.665,201.229,15,53.328,206.771,15.84,50.496,204,15.42,,Area=3 SF | FARO_Material_01=FARO_White Matt | FARO_Material_02=FARO_White Matt | FARO_Material_04=FARO_Cromo C | Voltage=220-240 V | Volume=0.04 CF,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Feb\01_Island_MEP_Concept2_V3_2026-02-26_12-47-48pm_detached_MEP_TakeOff.csv,,,,,,,,,,,,,,,220-240 V,,,,1,,,,,
1025454,Electrical Fixtures,34274,34274 MARINE M White ceiling fan IP44,,,,,,,,,3 SF,0.04 CF,,,FARO_White Matt,,,,,,Point,60.496,204.001,15,,,,,,,0,57.665,201.229,15,63.328,206.771,15.84,60.496,204,15.42,,Area=3 SF | FARO_Material_01=FARO_White Matt | FARO_Material_02=FARO_White Matt | FARO_Material_04=FARO_Cromo C | Voltage=220-240 V | Volume=0.04 CF,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Feb\01_Island_MEP_Concept2_V3_2026-02-26_12-47-48pm_detached_MEP_TakeOff.csv,,,,,,,,,,,,,,,220-240 V,,,,1,,,,,
1025499,Electrical Fixtures,34274,34274 MARINE M White ceiling fan IP44,,,,,,,,,3 SF,0.04 CF,,,FARO_White Matt,,,,,,Point,59.089,162.089,15,,,,,,,0,56.259,159.318,15,61.921,164.86,15.84,59.09,162.089,15.42,,Area=3 SF | FARO_Material_01=FARO_White Matt | FARO_Material_02=FARO_White Matt | FARO_Material_04=FARO_Cromo C | Voltage=220-240 V | Volume=0.04 CF,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Feb\01_Island_MEP_Concept2_V3_2026-02-26_12-47-48pm_detached_MEP_TakeOff.csv,,,,,,,,,,,,,,,220-240 V,,,,1,,,,,
1025507,Electrical Fixtures,34274,34274 MARINE M White ceiling fan IP44,,,,,,,,,3 SF,0.04 CF,,,FARO_White Matt,,,,,,Point,73.773,162.089,15,,,,,,,0,70.943,159.318,15,76.605,164.86,15.84,73.774,162.089,15.42,,Area=3 SF | FARO_Material_01=FARO_White Matt | FARO_Material_02=FARO_White Matt | FARO_Material_04=FARO_Cromo C | Voltage=220-240 V | Volume=0.04 CF,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Feb\01_Island_MEP_Concept2_V3_2026-02-26_12-47-48pm_detached_MEP_TakeOff.csv,,,,,,,,,,,,,,,220-240 V,,,,1,,,,,
1025513,Electrical Fixtures,34274,34274 MARINE M White ceiling fan IP44,,,,,,,,,3 SF,0.04 CF,,,FARO_White Matt,,,,,,Point,88.159,162.089,15,,,,,,,0,85.329,159.318,15,90.991,164.86,15.84,88.16,162.089,15.42,,Area=3 SF | FARO_Material_01=FARO_White Matt | FARO_Material_02=FARO_White Matt | FARO_Material_04=FARO_Cromo C | Voltage=220-240 V | Volume=0.04 CF,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Feb\01_Island_MEP_Concept2_V3_2026-02-26_12-47-48pm_detached_MEP_TakeOff.csv,,,,,,,,,,,,,,,220-240 V,,,,1,,,,,
1025521,Electrical Fixtures,34274,34274 MARINE M White ceiling fan IP44,,,,,,,,,3 SF,0.04 CF,,,FARO_White Matt,,,,,,Point,102.588,162.089,15,,,,,,,0,99.757,159.318,15,105.419,164.86,15.84,102.588,162.089,15.42,,Area=3 SF | FARO_Material_01=FARO_White Matt | FARO_Material_02=FARO_White Matt | FARO_Material_04=FARO_Cromo C | Voltage=220-240 V | Volume=0.04 CF,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Feb\01_Island_MEP_Concept2_V3_2026-02-26_12-47-48pm_detached_MEP_TakeOff.csv,,,,,,,,,,,,,,,220-240 V,,,,1,,,,,
1025531,Electrical Fixtures,34274,34274 MARINE M White ceiling fan IP44,,,,,,,,,3 SF,0.04 CF,,,FARO_White Matt,,,,,,Point,117.088,162.089,15,,,,,,,0,114.257,159.318,15,119.919,164.86,15.84,117.088,162.089,15.42,,Area=3 SF | FARO_Material_01=FARO_White Matt | FARO_Material_02=FARO_White Matt | FARO_Material_04=FARO_Cromo C | Voltage=220-240 V | Volume=0.04 CF,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Feb\01_Island_MEP_Concept2_V3_2026-02-26_12-47-48pm_detached_MEP_TakeOff.csv,,,,,,,,,,,,,,,220-240 V,,,,1,,,,,
