ElementId,Category,Family,Type,Level,Mark,System Name,System Type,Service Type,Classification,Size,Diameter,Width,Height,Length,Area,Volume,Material,Weight,Unit Weight,Insulation Thickness,Lining Thickness,Airflow,Flow,Pressure Drop,Cooling Capacity,Heating Capacity,Power,Voltage,Current,Apparent Load,Connected Load,Connector Count,Connector Flow,Connector Demand,Connector Max Diameter (in),Connector Max Width (in),Connector Max Height (in),Location Type,Position X (ft),Position Y (ft),Position Z (ft),Start X (ft),Start Y (ft),Start Z (ft),End X (ft),End Y (ft),End Z (ft),Rotation (deg),Bounding Box Min X (ft),Bounding Box Min Y (ft),Bounding Box Min Z (ft),Bounding Box Max X (ft),Bounding Box Max Y (ft),Bounding Box Max Z (ft),Bounding Box Center X (ft),Bounding Box Center Y (ft),Bounding Box Center Z (ft),Comments,Parameter Snapshot
1330761,Air Terminals,EKOVENT_EKO-HRK-2_RFA_2026_LevelBased,EKO-HRK-500-2,Roof,,Mechanical Exhaust Air AUH 3,Exhaust Air AUH,,,"20""x20""",,,,,32 SF,1.03 CF,MC_191_191_191_0_50,,,,,0 m³/h,0 m³/h,,,,,,,,,1,,,,19.685,19.685,Point,29.617,180.414,37.787,,,,,,,0,28.304,179.102,37.646,30.929,181.727,38.607,29.617,180.414,38.126,,"Area=32 SF | Flow=0 m³/h | MC Boost Flow=0 m³/h | MC Material2 MAIN_MODEL=MC_0_0_0_0_50 | MC Material3 MAIN_MODEL=MC_191_191_191_0_50 | MC Minimum Flow=0 m³/h | MC Normal Flow=0 m³/h | MC Pressure Drop Maximum Value=0.00 in-wg | MC Pressure Drop Minimum Value=0.00 in-wg | MC Weight=7.72 lbm | Size=20""x20"" | Volume=1.03 CF"
1330793,Ducts,,Mitered Elbows / Tees,Roof,,Mechanical Exhaust Air AUH 3,Exhaust Air AUH,,,"20""x20""",,"20""","20""","1' - 2 3/16""",8 SF,,,,,"0""","0""",0 m³/h,0 m³/h,0.00 in-wg,,,,,,,,2,,,,19.685,19.685,Curve,29.617,180.414,37.195,29.617,180.414,37.787,29.617,180.414,36.603,,28.796,179.594,36.603,30.437,181.235,37.787,29.617,180.414,37.195,,"Additional Flow=0 m³/h | Area=8 SF | Flow=0 m³/h | Free Size=19 5/8""x19 5/8"" | Height=20"" | Hydraulic Diameter=20"" | Insulation Thickness=0"" | Length=1' - 2 3/16"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=6' - 7 1/4"" | Lower End Top of Insulation Elevation=6' - 7 1/4"" | Overall Size=19 5/8""x19 5/8"" | Pressure Drop=0.00 in-wg | Size=20""x20"" | Size Lock=False | Upper End Bottom of Insulation Elevation=7' - 9 7/16"" | Upper End Top of Insulation Elevation=7' - 9 7/16"" | Velocity Pressure=0.00 in-wg | Width=20"""
1330796,Duct Fittings,Rectangular Elbow - Mitered,Standard,L -1,,Mechanical Exhaust Air AUH 3,Exhaust Air AUH,,,"15""x30""-15""x30""",,"15""","30""","15""x30""-15""x30""",,4.43 CF,,,,"0""","0""",,,8baf7d75-8b9b-46d0-b8ce-3ad1c19e6b19,,,,,,,,2,,,,15,30,Point,29.59,180.414,-4.592,,,,,,,270,28.882,179.164,-5.217,30.215,181.664,-3.883,29.548,180.414,-4.55,,"Duct Height=30"" | Duct Length 1=9"" | Duct Width=15"" | Free Size=15""x30""-15""x30"" | Insulation Thickness=0"" | Lining Thickness=0"" | Overall Size=15""x30""-15""x30"" | Size=15""x30""-15""x30"" | Volume=4.43 CF"
1330798,Duct Fittings,Rectangular Transition - Angle,45 Degree,L -1,,Mechanical Exhaust Air AUH 3,Exhaust Air AUH,,,"30""x15""-20""x20""",,,,"30""x15""-19 5/8""x19 5/8""",4 SF,3.08 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,,,,30,19.685,Point,29.59,180.414,35.566,,,,,,,270,28.796,179.164,35.566,30.437,181.664,36.603,29.617,180.414,36.085,,"Area=4 SF | Computed Length=12"" | Duct Height 1=15"" | Duct Height 2=20"" | Duct Length=12"" | Duct Width 1=30"" | Duct Width 2=20"" | Free Size=30""x15""-19 5/8""x19 5/8"" | Half Height 1=8"" | Half Height 2=10"" | Half Width 1=15"" | Half Width 2=10"" | HeightDelta=5"" | HeightOffset=120"" | Insulation Thickness=0"" | Length 1=6"" | Length 2=12"" | Lining Thickness=0"" | OffsetHeight=7 23/128"" | OffsetWidth=15"" | Overall Size=30""x15""-19 5/8""x19 5/8"" | Pressure Drop=0.00 in-wg | Size=30""x15""-20""x20"" | Volume=3.08 CF | WidthDelta=10"" | WidthOffset=120"""
1337376,Electrical Fixtures,Essence,8 ft Fan Diameter (A),Roof,,,,,,,,,,,28 SF,0.70 CF,Metal - Big Ass Fan - Fine Textured - Black; Metal - Big Ass Fan - Anodized - Gray,,,,,,,,,,1,0 V,,0 VA,,1,,,,,,Point,103.016,177.232,15,,,,,,,90,99.013,173.229,12.333,107.019,181.235,15,103.016,177.232,13.667,,"Actual Extension Tube Length=2' - 0"" | Actual Fan Diameter=8' - 0"" | Apparent Load=0 VA | Area=28 SF | Diameter Type=1 | Extension Tube Length=2' - 0"" | Extension Tube Length Options=2 to 15 ft | Fan Blade Length=3' - 1 1/4"" | Fan Diameter=8' - 0"" | Fan Height=2' - 8"" | Fan Radius=4' - 0"" | Fan Weight=0.08 kip | Full Load Amps=6.4 A @ 100–125 V,3.2 A @ 200–250 V | Input Power and Required Breaker=110–125 VAC, 1 phase, 50/60 Hz, 10 A 200–240 VAC, 1 Phase, 50/60 Hz, 10 A | Motor Material=Metal - Big Ass Fan - Fine Textured - Black | Nominal height=0' - 0"" | Nominal width=0' - 0"" | Power Connector=Power Connection | Power Factor=1 | Standard Extension Tube Length=2' - 0"" | Voltage=0 V | Volume=0.70 CF | Weight Net (Kg)=0"
1337596,Electrical Fixtures,Essence,10 ft Fan Diameter (A),Roof,,,,,,,,,,,35 SF,0.73 CF,Metal - Big Ass Fan - Fine Textured - Black; Metal - Big Ass Fan - Anodized - Gray,,,,,,,,,,1,0 V,,0 VA,,1,,,,,,Point,59.636,177.232,15,,,,,,,90,54.633,172.229,12.333,64.639,182.235,15,59.636,177.232,13.667,,"Actual Extension Tube Length=2' - 0"" | Actual Fan Diameter=10' - 0"" | Apparent Load=0 VA | Area=35 SF | Diameter Type=2 | Extension Tube Length=2' - 0"" | Fan Blade Length=4' - 1 1/4"" | Fan Diameter=10' - 0"" | Fan Height=2' - 8"" | Fan Radius=5' - 0"" | Fan Weight=0.08 kip | Full Load Amps=6.4 A @ 100–125 V,3.2 A @ 200–250 V | Input Power and Required Breaker=110–125 VAC, 1 phase, 50/60 Hz, 10 A 200–240 VAC, 1 Phase, 50/60 Hz, 10 A | Motor Material=Metal - Big Ass Fan - Fine Textured - Black | Nominal height=0' - 0"" | Nominal width=0' - 0"" | Power Connector=Power Connection | Power Factor=1 | Standard Extension Tube Length=2' - 0"" | Voltage=0 V | Volume=0.73 CF | Weight Net (Kg)=0"
1338036,Electrical Fixtures,Essence,10 ft Fan Diameter (A),,,,,,,,,,,,35 SF,0.73 CF,Metal - Big Ass Fan - Fine Textured - Black; Metal - Big Ass Fan - Anodized - Gray,,,,,,,,,,1,0 V,,0 VA,,1,,,,,,Point,30.094,152.163,15,,,,,,,90,25.091,147.161,12.333,35.096,157.166,15,30.094,152.163,13.667,,"Actual Extension Tube Length=2' - 0"" | Actual Fan Diameter=10' - 0"" | Apparent Load=0 VA | Area=35 SF | Diameter Type=2 | Extension Tube Length=2' - 0"" | Fan Blade Length=4' - 1 1/4"" | Fan Diameter=10' - 0"" | Fan Height=2' - 8"" | Fan Radius=5' - 0"" | Fan Weight=0.08 kip | Full Load Amps=6.4 A @ 100–125 V,3.2 A @ 200–250 V | Input Power and Required Breaker=110–125 VAC, 1 phase, 50/60 Hz, 10 A 200–240 VAC, 1 Phase, 50/60 Hz, 10 A | Motor Material=Metal - Big Ass Fan - Fine Textured - Black | Nominal height=0' - 0"" | Nominal width=0' - 0"" | Power Connector=Power Connection | Power Factor=1 | Standard Extension Tube Length=2' - 0"" | Voltage=0 V | Volume=0.73 CF | Weight Net (Kg)=0"
1338044,Electrical Fixtures,Essence,8 ft Fan Diameter (A),,,,,,,,,,,,28 SF,0.70 CF,Metal - Big Ass Fan - Fine Textured - Black; Metal - Big Ass Fan - Anodized - Gray,,,,,,,,,,1,0 V,,0 VA,,1,,,,,,Point,30.51,191.027,15,,,,,,,90,26.508,187.024,12.333,34.513,195.03,15,30.51,191.027,13.667,,"Actual Extension Tube Length=2' - 0"" | Actual Fan Diameter=8' - 0"" | Apparent Load=0 VA | Area=28 SF | Diameter Type=1 | Extension Tube Length=2' - 0"" | Extension Tube Length Options=2 to 15 ft | Fan Blade Length=3' - 1 1/4"" | Fan Diameter=8' - 0"" | Fan Height=2' - 8"" | Fan Radius=4' - 0"" | Fan Weight=0.08 kip | Full Load Amps=6.4 A @ 100–125 V,3.2 A @ 200–250 V | Input Power and Required Breaker=110–125 VAC, 1 phase, 50/60 Hz, 10 A 200–240 VAC, 1 Phase, 50/60 Hz, 10 A | Motor Material=Metal - Big Ass Fan - Fine Textured - Black | Nominal height=0' - 0"" | Nominal width=0' - 0"" | Power Connector=Power Connection | Power Factor=1 | Standard Extension Tube Length=2' - 0"" | Voltage=0 V | Volume=0.70 CF | Weight Net (Kg)=0"
1338482,Electrical Fixtures,Essence,8 ft Fan Diameter (A),L 0,,,,,,,,,,,28 SF,0.75 CF,Metal - Big Ass Fan - Fine Textured - Black; Metal - Big Ass Fan - Anodized - Gray,,,,,,,,,,1,0 V,,0 VA,,1,,,,,,Point,65.215,157.057,14.5,,,,,,,180,61.212,153.054,10.416,69.218,161.06,14.5,65.215,157.057,12.458,,"Actual Extension Tube Length=3' - 5"" | Actual Fan Diameter=8' - 0"" | Apparent Load=0 VA | Area=28 SF | Diameter Type=1 | Extension Tube Length=3' - 5"" | Extension Tube Length Options=2 to 15 ft | Fan Blade Length=3' - 1 1/4"" | Fan Diameter=8' - 0"" | Fan Height=2' - 8"" | Fan Radius=4' - 0"" | Fan Weight=0.08 kip | Full Load Amps=6.4 A @ 100–125 V,3.2 A @ 200–250 V | Input Power and Required Breaker=110–125 VAC, 1 phase, 50/60 Hz, 10 A 200–240 VAC, 1 Phase, 50/60 Hz, 10 A | Motor Material=Metal - Big Ass Fan - Fine Textured - Black | Nominal height=0' - 0"" | Nominal width=0' - 0"" | Power Connector=Power Connection | Power Factor=1 | Standard Extension Tube Length=2' - 0"" | Voltage=0 V | Volume=0.75 CF | Weight Net (Kg)=0"
1338739,Electrical Fixtures,Essence,8 ft Fan Diameter (A),,,,,,,,,,,,28 SF,0.75 CF,Metal - Big Ass Fan - Fine Textured - Black; Metal - Big Ass Fan - Anodized - Gray,,,,,,,,,,1,0 V,,0 VA,,1,,,,,,Point,102.472,157.057,14.5,,,,,,,180,98.469,153.054,10.416,106.475,161.06,14.5,102.472,157.057,12.458,,"Actual Extension Tube Length=3' - 5"" | Actual Fan Diameter=8' - 0"" | Apparent Load=0 VA | Area=28 SF | Diameter Type=1 | Extension Tube Length=3' - 5"" | Extension Tube Length Options=2 to 15 ft | Fan Blade Length=3' - 1 1/4"" | Fan Diameter=8' - 0"" | Fan Height=2' - 8"" | Fan Radius=4' - 0"" | Fan Weight=0.08 kip | Full Load Amps=6.4 A @ 100–125 V,3.2 A @ 200–250 V | Input Power and Required Breaker=110–125 VAC, 1 phase, 50/60 Hz, 10 A 200–240 VAC, 1 Phase, 50/60 Hz, 10 A | Motor Material=Metal - Big Ass Fan - Fine Textured - Black | Nominal height=0' - 0"" | Nominal width=0' - 0"" | Power Connector=Power Connection | Power Factor=1 | Standard Extension Tube Length=2' - 0"" | Voltage=0 V | Volume=0.75 CF | Weight Net (Kg)=0"
1339307,Electrical Fixtures,Essence,7 ft Fan Diameter (A),Roof,,,,,,,,,,,21 SF,0.75 CF,Metal - Big Ass Fan - Fine Textured - Black; Metal - Big Ass Fan - Anodized - Gray,,,,,,,,,,1,0 V,,0 VA,,1,,,,,,Point,79.215,157.718,-0.5,,,,,,,180,76.316,154.82,-5.667,82.113,160.617,-0.5,79.215,157.718,-3.083,,"Actual Extension Tube Length=4' - 6"" | Actual Fan Diameter=8' - 0"" | Apparent Load=0 VA | Area=21 SF | Diameter Type=1 | Extension Tube Length=4' - 6"" | Extension Tube Length Options=2 to 15 ft | Fan Blade Length=2' - 0"" | Fan Diameter=7' - 0"" | Fan Height=2' - 8"" | Fan Radius=4' - 0"" | Fan Weight=0.10 kip | Full Load Amps=6.4 A @ 100–125 V,3.2 A @ 200–250 V | Input Power and Required Breaker=110–125 VAC, 1 phase, 50/60 Hz, 10 A 200–240 VAC, 1 Phase, 50/60 Hz, 10 A | Motor Material=Metal - Big Ass Fan - Fine Textured - Black | Nominal height=0' - 0"" | Nominal width=0' - 0"" | Power Connector=Power Connection | Power Factor=1 | Standard Extension Tube Length=2' - 0"" | Voltage=0 V | Volume=0.75 CF | Weight Net (Kg)=0"
1339484,Electrical Fixtures,Essence,7 ft Fan Diameter (A),,,,,,,,,,,,21 SF,0.75 CF,Metal - Big Ass Fan - Fine Textured - Black; Metal - Big Ass Fan - Anodized - Gray,,,,,,,,,,1,0 V,,0 VA,,1,,,,,,Point,59.806,157.081,-0.5,,,,,,,180,56.908,154.182,-5.667,62.705,159.98,-0.5,59.806,157.081,-3.083,,"Actual Extension Tube Length=4' - 6"" | Actual Fan Diameter=8' - 0"" | Apparent Load=0 VA | Area=21 SF | Diameter Type=1 | Extension Tube Length=4' - 6"" | Extension Tube Length Options=2 to 15 ft | Fan Blade Length=2' - 0"" | Fan Diameter=7' - 0"" | Fan Height=2' - 8"" | Fan Radius=4' - 0"" | Fan Weight=0.10 kip | Full Load Amps=6.4 A @ 100–125 V,3.2 A @ 200–250 V | Input Power and Required Breaker=110–125 VAC, 1 phase, 50/60 Hz, 10 A 200–240 VAC, 1 Phase, 50/60 Hz, 10 A | Motor Material=Metal - Big Ass Fan - Fine Textured - Black | Nominal height=0' - 0"" | Nominal width=0' - 0"" | Power Connector=Power Connection | Power Factor=1 | Standard Extension Tube Length=2' - 0"" | Voltage=0 V | Volume=0.75 CF | Weight Net (Kg)=0"
1339493,Electrical Fixtures,Essence,7 ft Fan Diameter (A),,,,,,,,,,,,21 SF,0.75 CF,Metal - Big Ass Fan - Fine Textured - Black; Metal - Big Ass Fan - Anodized - Gray,,,,,,,,,,1,0 V,,0 VA,,1,,,,,,Point,99.048,156.968,-0.5,,,,,,,180,96.15,154.07,-5.667,101.947,159.867,-0.5,99.048,156.968,-3.083,,"Actual Extension Tube Length=4' - 6"" | Actual Fan Diameter=8' - 0"" | Apparent Load=0 VA | Area=21 SF | Diameter Type=1 | Extension Tube Length=4' - 6"" | Extension Tube Length Options=2 to 15 ft | Fan Blade Length=2' - 0"" | Fan Diameter=7' - 0"" | Fan Height=2' - 8"" | Fan Radius=4' - 0"" | Fan Weight=0.10 kip | Full Load Amps=6.4 A @ 100–125 V,3.2 A @ 200–250 V | Input Power and Required Breaker=110–125 VAC, 1 phase, 50/60 Hz, 10 A 200–240 VAC, 1 Phase, 50/60 Hz, 10 A | Motor Material=Metal - Big Ass Fan - Fine Textured - Black | Nominal height=0' - 0"" | Nominal width=0' - 0"" | Power Connector=Power Connection | Power Factor=1 | Standard Extension Tube Length=2' - 0"" | Voltage=0 V | Volume=0.75 CF | Weight Net (Kg)=0"
1339501,Electrical Fixtures,Essence,7 ft Fan Diameter (A),,,,,,,,,,,,21 SF,0.75 CF,Metal - Big Ass Fan - Fine Textured - Black; Metal - Big Ass Fan - Anodized - Gray,,,,,,,,,,1,0 V,,0 VA,,1,,,,,,Point,116.715,156.968,-0.5,,,,,,,180,113.816,154.07,-5.667,119.613,159.867,-0.5,116.715,156.968,-3.083,,"Actual Extension Tube Length=4' - 6"" | Actual Fan Diameter=8' - 0"" | Apparent Load=0 VA | Area=21 SF | Diameter Type=1 | Extension Tube Length=4' - 6"" | Extension Tube Length Options=2 to 15 ft | Fan Blade Length=2' - 0"" | Fan Diameter=7' - 0"" | Fan Height=2' - 8"" | Fan Radius=4' - 0"" | Fan Weight=0.10 kip | Full Load Amps=6.4 A @ 100–125 V,3.2 A @ 200–250 V | Input Power and Required Breaker=110–125 VAC, 1 phase, 50/60 Hz, 10 A 200–240 VAC, 1 Phase, 50/60 Hz, 10 A | Motor Material=Metal - Big Ass Fan - Fine Textured - Black | Nominal height=0' - 0"" | Nominal width=0' - 0"" | Power Connector=Power Connection | Power Factor=1 | Standard Extension Tube Length=2' - 0"" | Voltage=0 V | Volume=0.75 CF | Weight Net (Kg)=0"
1339977,Electrical Fixtures,Essence,7 ft Fan Diameter (A),Roof,,,,,,,,,,,21 SF,0.67 CF,Metal - Big Ass Fan - Fine Textured - Black; Metal - Big Ass Fan - Anodized - Gray,,,,,,,,,,1,0 V,,0 VA,,1,,,,,,Point,103.038,177.01,-0.5,,,,,,,180,100.14,174.112,-3.167,105.937,179.909,-0.5,103.038,177.01,-1.833,,"Actual Extension Tube Length=2' - 0"" | Actual Fan Diameter=8' - 0"" | Apparent Load=0 VA | Area=21 SF | Diameter Type=1 | Extension Tube Length=2' - 0"" | Extension Tube Length Options=2 to 15 ft | Fan Blade Length=2' - 0"" | Fan Diameter=7' - 0"" | Fan Height=2' - 8"" | Fan Radius=4' - 0"" | Fan Weight=0.10 kip | Full Load Amps=6.4 A @ 100–125 V,3.2 A @ 200–250 V | Input Power and Required Breaker=110–125 VAC, 1 phase, 50/60 Hz, 10 A 200–240 VAC, 1 Phase, 50/60 Hz, 10 A | Motor Material=Metal - Big Ass Fan - Fine Textured - Black | Nominal height=0' - 0"" | Nominal width=0' - 0"" | Power Connector=Power Connection | Power Factor=1 | Standard Extension Tube Length=2' - 0"" | Voltage=0 V | Volume=0.67 CF | Weight Net (Kg)=0"
1340121,Electrical Fixtures,Essence,7 ft Fan Diameter (A),,,,,,,,,,,,21 SF,0.69 CF,Metal - Big Ass Fan - Fine Textured - Black; Metal - Big Ass Fan - Anodized - Gray,,,,,,,,,,1,0 V,,0 VA,,1,,,,,,Point,58.882,177.01,-0.5,,,,,,,180,55.983,174.112,-3.667,61.78,179.909,-0.5,58.882,177.01,-2.083,,"Actual Extension Tube Length=2' - 6"" | Actual Fan Diameter=8' - 0"" | Apparent Load=0 VA | Area=21 SF | Diameter Type=1 | Extension Tube Length=2' - 6"" | Extension Tube Length Options=2 to 15 ft | Fan Blade Length=2' - 0"" | Fan Diameter=7' - 0"" | Fan Height=2' - 8"" | Fan Radius=4' - 0"" | Fan Weight=0.10 kip | Full Load Amps=6.4 A @ 100–125 V,3.2 A @ 200–250 V | Input Power and Required Breaker=110–125 VAC, 1 phase, 50/60 Hz, 10 A 200–240 VAC, 1 Phase, 50/60 Hz, 10 A | Motor Material=Metal - Big Ass Fan - Fine Textured - Black | Nominal height=0' - 0"" | Nominal width=0' - 0"" | Power Connector=Power Connection | Power Factor=1 | Standard Extension Tube Length=2' - 0"" | Voltage=0 V | Volume=0.69 CF | Weight Net (Kg)=0"
1340129,Electrical Fixtures,Essence,6 ft Fan Diameter (A),,,,,,,,,,,,21 SF,0.69 CF,Metal - Big Ass Fan - Fine Textured - Black; Metal - Big Ass Fan - Anodized - Gray,,,,,,,,,,1,0 V,,0 VA,,1,,,,,,Point,17.645,146.952,-0.5,,,,,,,180,14.747,144.054,-3.667,20.544,149.851,-0.5,17.645,146.952,-2.083,,"Actual Extension Tube Length=2' - 6"" | Actual Fan Diameter=8' - 0"" | Apparent Load=0 VA | Area=21 SF | Diameter Type=1 | Extension Tube Length=2' - 6"" | Extension Tube Length Options=2 to 15 ft | Fan Blade Length=2' - 0"" | Fan Diameter=6' - 0"" | Fan Height=2' - 8"" | Fan Radius=4' - 0"" | Fan Weight=0.10 kip | Full Load Amps=6.4 A @ 100–125 V,3.2 A @ 200–250 V | Input Power and Required Breaker=110–125 VAC, 1 phase, 50/60 Hz, 10 A 200–240 VAC, 1 Phase, 50/60 Hz, 10 A | Motor Material=Metal - Big Ass Fan - Fine Textured - Black | Nominal height=0' - 0"" | Nominal width=0' - 0"" | Power Connector=Power Connection | Power Factor=1 | Standard Extension Tube Length=2' - 0"" | Voltage=0 V | Volume=0.69 CF | Weight Net (Kg)=0"
1340137,Electrical Fixtures,Essence,6 ft Fan Diameter (A),,,,,,,,,,,,21 SF,0.69 CF,Metal - Big Ass Fan - Fine Textured - Black; Metal - Big Ass Fan - Anodized - Gray,,,,,,,,,,1,0 V,,0 VA,,1,,,,,,Point,39.462,146.952,-0.5,,,,,,,180,36.563,144.054,-3.667,42.36,149.851,-0.5,39.462,146.952,-2.083,,"Actual Extension Tube Length=2' - 6"" | Actual Fan Diameter=8' - 0"" | Apparent Load=0 VA | Area=21 SF | Diameter Type=1 | Extension Tube Length=2' - 6"" | Extension Tube Length Options=2 to 15 ft | Fan Blade Length=2' - 0"" | Fan Diameter=6' - 0"" | Fan Height=2' - 8"" | Fan Radius=4' - 0"" | Fan Weight=0.10 kip | Full Load Amps=6.4 A @ 100–125 V,3.2 A @ 200–250 V | Input Power and Required Breaker=110–125 VAC, 1 phase, 50/60 Hz, 10 A 200–240 VAC, 1 Phase, 50/60 Hz, 10 A | Motor Material=Metal - Big Ass Fan - Fine Textured - Black | Nominal height=0' - 0"" | Nominal width=0' - 0"" | Power Connector=Power Connection | Power Factor=1 | Standard Extension Tube Length=2' - 0"" | Voltage=0 V | Volume=0.69 CF | Weight Net (Kg)=0"
1340373,Duct Fittings,Rectangular Transition - Angle,45 Degree,L -1,,Mechanical Supply Air 4,Supply Air,,,"19""x20""-28""x12""",,,,"19""x20""-28""x12""",4 SF,2.33 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,5.92,,,28,20,Point,54.794,167.203,-2.646,,,,,,,270,53.627,166.298,-3.479,55.96,167.203,-1.812,54.794,166.751,-2.646,,"Area=4 SF | Computed Length=11"" | Duct Height 1=20"" | Duct Height 2=12"" | Duct Length=11"" | Duct Width 1=19"" | Duct Width 2=28"" | Free Size=19""x20""-28""x12"" | Half Height 1=10"" | Half Height 2=6"" | Half Width 1=10"" | Half Width 2=14"" | HeightDelta=8"" | HeightOffset=120"" | Insulation Thickness=0"" | Length 1=10"" | Length 2=11"" | Lining Thickness=0"" | OffsetHeight=10"" | OffsetWidth=9 1/2"" | Overall Size=19""x20""-28""x12"" | Pressure Drop=0.00 in-wg | Size=19""x20""-28""x12"" | Volume=2.33 CF | WidthDelta=9"" | WidthOffset=120"""
1340508,Ducts,,Mitered Elbows / Tees,L -1,,Mechanical Supply Air 4,Supply Air,,,"28""x12""",,"28""","12""","4' - 3 9/16""",29 SF,,,,,"0""","0""",302 m³/h,302 m³/h,0.00 in-wg,,,,,,,,2,5.92,,,28,12,Curve,58.192,161.01,-2.646,60.34,161.01,-2.646,56.044,161.01,-2.646,,56.044,159.844,-3.146,60.34,162.177,-2.146,58.192,161.01,-2.646,,"Additional Flow=0 m³/h | Area=29 SF | Flow=302 m³/h | Free Size=28""x12"" | Height=12"" | Hydraulic Diameter=17"" | Insulation Thickness=0"" | Length=4' - 3 9/16"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=11' - 10 1/4"" | Lower End Top of Insulation Elevation=12' - 10 1/4"" | Overall Size=28""x12"" | Pressure Drop=0.00 in-wg | Size=28""x12"" | Size Lock=False | Upper End Bottom of Insulation Elevation=11' - 10 1/4"" | Upper End Top of Insulation Elevation=12' - 10 1/4"" | Velocity Pressure=0.00 in-wg | Width=28"""
1340547,Ducts,,Mitered Elbows / Tees,L -1,,Mechanical Supply Air 4,Supply Air,,,"28""x12""",,"28""","12""","4' - 0 7/16""",27 SF,,,,,"0""","0""",302 m³/h,302 m³/h,0.00 in-wg,,,,,,,,2,5.92,,,28,12,Curve,54.794,164.279,-2.646,54.794,166.298,-2.646,54.794,162.26,-2.646,,53.627,162.26,-3.146,55.96,166.298,-2.146,54.794,164.279,-2.646,,"Additional Flow=0 m³/h | Area=27 SF | Flow=302 m³/h | Free Size=28""x12"" | Height=12"" | Hydraulic Diameter=17"" | Insulation Thickness=0"" | Length=4' - 0 7/16"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=11' - 10 1/4"" | Lower End Top of Insulation Elevation=12' - 10 1/4"" | Overall Size=28""x12"" | Pressure Drop=0.00 in-wg | Size=28""x12"" | Size Lock=False | Upper End Bottom of Insulation Elevation=11' - 10 1/4"" | Upper End Top of Insulation Elevation=12' - 10 1/4"" | Velocity Pressure=0.00 in-wg | Width=28"""
1340558,Duct Fittings,Rectangular Elbow - Mitered,Standard,L -1,,Mechanical Supply Air 4,Supply Air,,,"28""x12""-28""x12""",,"28""","12""","28""x12""-28""x12""",,5.83 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,5.92,,,28,12,Point,54.794,161.01,-2.646,,,,,,,270,53.627,159.844,-3.146,56.044,162.26,-2.146,54.835,161.052,-2.646,,"Duct Height=12"" | Duct Length 1=15"" | Duct Width=28"" | Free Size=28""x12""-28""x12"" | Insulation Thickness=0"" | Lining Thickness=0"" | Overall Size=28""x12""-28""x12"" | Pressure Drop=0.00 in-wg | Size=28""x12""-28""x12"" | Volume=5.83 CF"
1340587,Ducts,,Mitered Elbows / Tees,L -1,,Mechanical Supply Air 4,Supply Air,,,"24""x12""",,"24""","12""","16' - 4 5/32""",98 SF,,,,,"0""","0""",802 m³/h,802 m³/h,0.00 in-wg,,,,,,,,2,15.729,,,24,12,Curve,69.666,161.01,-2.646,77.84,161.01,-2.646,61.492,161.01,-2.646,,61.492,160.01,-3.146,77.84,162.01,-2.146,69.666,161.01,-2.646,,"Additional Flow=0 m³/h | Area=98 SF | Flow=802 m³/h | Free Size=24""x12"" | Height=12"" | Hydraulic Diameter=16"" | Insulation Thickness=0"" | Length=16' - 4 5/32"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=11' - 10 1/4"" | Lower End Top of Insulation Elevation=12' - 10 1/4"" | Overall Size=24""x12"" | Pressure Drop=0.00 in-wg | Size=24""x12"" | Size Lock=False | Upper End Bottom of Insulation Elevation=11' - 10 1/4"" | Upper End Top of Insulation Elevation=12' - 10 1/4"" | Velocity Pressure=0.00 in-wg | Width=24"""
1340593,Duct Fittings,Rectangular to Round Transition - Angle,45 Degree,L 0,,Mechanical Supply Air 4,Supply Air,,,"9""ø-7""x8""","9""","7""","8""","9""ø-7""x8""",1 SF,0.09 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,4.905,,9,7,8,Point,60.715,156.413,-2.646,,,,,,,270,60.34,156.212,-3.021,61.09,156.413,-2.271,60.715,156.313,-2.646,,"Area=1 SF | Duct Diameter=9"" | Duct Height=8"" | Duct Radius=5"" | Duct Width=7"" | Free Size=9""ø-7""x8"" | Insulation Thickness=0"" | Length 1=1"" | Length 2=1"" | Length 3=0"" | Length 4=0"" | Length 5=1"" | Length 6=1"" | Length 7=1"" | Length 8=2"" | Length01=2"" | Lining Thickness=0"" | OffsetHeight=4"" | OffsetHeightfromBase=120"" | OffsetHeightTemp=0.027778 | OffsetWidth=3 1/2"" | OffsetWidthfromBase=120"" | OffsetWidthTemp=-0.024306 | Overall Size=9""ø-7""x8"" | Pressure Drop=0.00 in-wg | Size=9""ø-7""x8"" | Volume=0.09 CF"
